"Start","S0","K","Tt","Type","P"
2019-11-02,31.799999,29,2019-11-22,"call",2.91
2019-11-02,31.799999,29.5,2019-11-22,"call",2.26
2019-11-02,31.799999,30,2019-11-22,"call",1.94
2019-11-02,31.799999,30.5,2019-11-22,"call",1.49
2019-11-02,31.799999,31,2019-11-22,"call",1.11
2019-11-02,31.799999,31.5,2019-11-22,"call",0.8
2019-11-02,31.799999,32,2019-11-22,"call",0.5
2019-11-02,31.799999,32.5,2019-11-22,"call",0.3
2019-11-02,31.799999,33,2019-11-22,"call",0.16
2019-11-02,31.799999,33.5,2019-11-22,"call",0.09
2019-11-02,31.799999,34,2019-11-22,"call",0.04
2019-11-02,31.799999,34.5,2019-11-22,"call",0.03
2019-11-02,31.799999,35,2019-11-22,"call",0.02
2019-11-02,31.799999,21,2019-11-22,"put",0.02
2019-11-02,31.799999,22,2019-11-22,"put",0.08
2019-11-02,31.799999,22.5,2019-11-22,"put",0.01
2019-11-02,31.799999,23,2019-11-22,"put",0.02
2019-11-02,31.799999,23.5,2019-11-22,"put",0.11
2019-11-02,31.799999,24,2019-11-22,"put",0.03
2019-11-02,31.799999,24.5,2019-11-22,"put",0.05
2019-11-02,31.799999,25,2019-11-22,"put",0.04
2019-11-02,31.799999,25.5,2019-11-22,"put",0.01
2019-11-02,31.799999,26,2019-11-22,"put",0.02
2019-11-02,31.799999,26.5,2019-11-22,"put",0.03
2019-11-02,31.799999,27,2019-11-22,"put",0.05
2019-11-02,31.799999,27.5,2019-11-22,"put",0.05
2019-11-02,31.799999,28,2019-11-22,"put",0.04
2019-11-02,31.799999,28.5,2019-11-22,"put",0.11
2019-11-02,31.799999,29,2019-11-22,"put",0.08
2019-11-02,31.799999,29.5,2019-11-22,"put",0.1
2019-11-02,31.799999,30,2019-11-22,"put",0.15
2019-11-02,31.799999,30.5,2019-11-22,"put",0.21
2019-11-02,31.799999,31,2019-11-22,"put",0.32
2019-11-02,31.799999,31.5,2019-11-22,"put",0.45
2019-11-02,31.799999,32,2019-11-22,"put",0.68
2019-11-02,31.799999,32.5,2019-11-22,"put",0.97
2019-11-02,31.799999,33,2019-11-22,"put",1.37
2019-11-02,31.799999,33.5,2019-11-22,"put",1.6
2019-11-02,31.799999,34,2019-11-22,"put",2.23
2019-11-02,31.799999,35,2019-11-22,"put",3.4
2019-11-02,31.799999,36,2019-11-22,"put",5.05
2019-11-02,31.799999,21,2019-11-29,"call",10.82
2019-11-02,31.799999,23,2019-11-29,"call",8.86
2019-11-02,31.799999,23.5,2019-11-29,"call",8.4
2019-11-02,31.799999,24,2019-11-29,"call",6.24
2019-11-02,31.799999,24.5,2019-11-29,"call",5.86
2019-11-02,31.799999,25,2019-11-29,"call",6.11
2019-11-02,31.799999,26,2019-11-29,"call",5.16
2019-11-02,31.799999,26.5,2019-11-29,"call",5.28
2019-11-02,31.799999,27,2019-11-29,"call",4.4
2019-11-02,31.799999,27.5,2019-11-29,"call",4.47
2019-11-02,31.799999,28,2019-11-29,"call",3.79
2019-11-02,31.799999,28.5,2019-11-29,"call",3.55
2019-11-02,31.799999,29,2019-11-29,"call",2.92
2019-11-02,31.799999,29.5,2019-11-29,"call",2.35
2019-11-02,31.799999,30,2019-11-29,"call",1.97
2019-11-02,31.799999,30.5,2019-11-29,"call",1.61
2019-11-02,31.799999,31,2019-11-29,"call",1.19
2019-11-02,31.799999,31.5,2019-11-29,"call",0.86
2019-11-02,31.799999,32,2019-11-29,"call",0.59
2019-11-02,31.799999,32.5,2019-11-29,"call",0.35
2019-11-02,31.799999,33,2019-11-29,"call",0.22
2019-11-02,31.799999,33.5,2019-11-29,"call",0.12
2019-11-02,31.799999,34,2019-11-29,"call",0.05
2019-11-02,31.799999,34.5,2019-11-29,"call",0.04
2019-11-02,31.799999,35,2019-11-29,"call",0.02
2019-11-02,31.799999,36,2019-11-29,"call",0.02
2019-11-02,31.799999,37,2019-11-29,"call",0.03
2019-11-02,31.799999,21,2019-11-29,"put",0.01
2019-11-02,31.799999,22.5,2019-11-29,"put",0.04
2019-11-02,31.799999,23,2019-11-29,"put",0.09
2019-11-02,31.799999,23.5,2019-11-29,"put",0.02
2019-11-02,31.799999,24,2019-11-29,"put",0.05
2019-11-02,31.799999,24.5,2019-11-29,"put",0.22
2019-11-02,31.799999,25,2019-11-29,"put",0.03
2019-11-02,31.799999,25.5,2019-11-29,"put",0.04
2019-11-02,31.799999,26,2019-11-29,"put",0.04
2019-11-02,31.799999,26.5,2019-11-29,"put",0.05
2019-11-02,31.799999,27,2019-11-29,"put",0.05
2019-11-02,31.799999,27.5,2019-11-29,"put",0.04
2019-11-02,31.799999,28,2019-11-29,"put",0.07
2019-11-02,31.799999,28.5,2019-11-29,"put",0.08
2019-11-02,31.799999,29,2019-11-29,"put",0.09
2019-11-02,31.799999,29.5,2019-11-29,"put",0.14
2019-11-02,31.799999,30,2019-11-29,"put",0.19
2019-11-02,31.799999,30.5,2019-11-29,"put",0.25
2019-11-02,31.799999,31,2019-11-29,"put",0.38
2019-11-02,31.799999,31.5,2019-11-29,"put",0.55
2019-11-02,31.799999,32,2019-11-29,"put",0.75
2019-11-02,31.799999,32.5,2019-11-29,"put",1.05
2019-11-02,31.799999,33,2019-11-29,"put",1.41
2019-11-02,31.799999,33.5,2019-11-29,"put",1.99
2019-11-02,31.799999,34,2019-11-29,"put",2.62
2019-11-02,31.799999,35,2019-11-29,"put",5.05
2019-11-02,31.799999,38,2019-11-29,"put",6.9
2019-11-02,31.799999,26,2019-12-06,"call",5.1
2019-11-02,31.799999,26.5,2019-12-06,"call",5.31
2019-11-02,31.799999,27,2019-12-06,"call",5.05
2019-11-02,31.799999,28,2019-12-06,"call",3.77
2019-11-02,31.799999,28.5,2019-12-06,"call",3.82
2019-11-02,31.799999,29,2019-12-06,"call",2.84
2019-11-02,31.799999,30,2019-12-06,"call",2.06
2019-11-02,31.799999,30.5,2019-12-06,"call",1.14
2019-11-02,31.799999,31,2019-12-06,"call",1.26
2019-11-02,31.799999,31.5,2019-12-06,"call",0.95
2019-11-02,31.799999,32,2019-12-06,"call",0.63
2019-11-02,31.799999,32.5,2019-12-06,"call",0.43
2019-11-02,31.799999,33,2019-12-06,"call",0.27
2019-11-02,31.799999,33.5,2019-12-06,"call",0.16
2019-11-02,31.799999,34,2019-12-06,"call",0.09
2019-11-02,31.799999,35,2019-12-06,"call",0.03
2019-11-02,31.799999,38,2019-12-06,"call",0.01
2019-11-02,31.799999,24.5,2019-12-06,"put",0.03
2019-11-02,31.799999,26.5,2019-12-06,"put",0.07
2019-11-02,31.799999,27,2019-12-06,"put",0.09
2019-11-02,31.799999,27.5,2019-12-06,"put",0.07
2019-11-02,31.799999,28,2019-12-06,"put",0.07
2019-11-02,31.799999,28.5,2019-12-06,"put",0.11
2019-11-02,31.799999,29,2019-12-06,"put",0.3
2019-11-02,31.799999,29.5,2019-12-06,"put",0.22
2019-11-02,31.799999,30,2019-12-06,"put",0.27
2019-11-02,31.799999,30.5,2019-12-06,"put",0.36
2019-11-02,31.799999,31,2019-12-06,"put",0.52
2019-11-02,31.799999,31.5,2019-12-06,"put",0.7
2019-11-02,31.799999,32,2019-12-06,"put",0.93
2019-11-02,31.799999,32.5,2019-12-06,"put",1.24
2019-11-02,31.799999,33,2019-12-06,"put",2.15
2019-11-02,31.799999,33.5,2019-12-06,"put",2.62
2019-11-02,31.799999,34,2019-12-06,"put",2.24
2019-11-02,31.799999,35,2019-12-06,"put",3.1
2019-11-02,31.799999,36,2019-12-06,"put",4.19
2019-11-02,31.799999,30,2019-12-13,"call",1.9
2019-11-02,31.799999,30.5,2019-12-13,"call",1.18
2019-11-02,31.799999,31,2019-12-13,"call",1.3
2019-11-02,31.799999,31.5,2019-12-13,"call",1
2019-11-02,31.799999,32,2019-12-13,"call",0.72
2019-11-02,31.799999,32.5,2019-12-13,"call",0.48
2019-11-02,31.799999,33,2019-12-13,"call",0.33
2019-11-02,31.799999,33.5,2019-12-13,"call",0.12
2019-11-02,31.799999,34,2019-12-13,"call",0.13
2019-11-02,31.799999,25.5,2019-12-13,"put",0.06
2019-11-02,31.799999,27,2019-12-13,"put",0.11
2019-11-02,31.799999,28,2019-12-13,"put",0.11
2019-11-02,31.799999,28.5,2019-12-13,"put",0.24
2019-11-02,31.799999,29.5,2019-12-13,"put",0.28
2019-11-02,31.799999,30.5,2019-12-13,"put",0.46
2019-11-02,31.799999,31,2019-12-13,"put",0.88
2019-11-02,31.799999,31.5,2019-12-13,"put",0.82
2019-11-02,31.799999,18,2019-12-20,"call",13.26
2019-11-02,31.799999,19,2019-12-20,"call",10.2
2019-11-02,31.799999,20,2019-12-20,"call",11.65
2019-11-02,31.799999,21,2019-12-20,"call",10.4
2019-11-02,31.799999,23,2019-12-20,"call",9
2019-11-02,31.799999,24,2019-12-20,"call",8.1
2019-11-02,31.799999,25,2019-12-20,"call",6.74
2019-11-02,31.799999,26,2019-12-20,"call",5.85
2019-11-02,31.799999,27,2019-12-20,"call",4.87
2019-11-02,31.799999,28,2019-12-20,"call",3.9
2019-11-02,31.799999,29,2019-12-20,"call",3.01
2019-11-02,31.799999,30,2019-12-20,"call",2.14
2019-11-02,31.799999,31,2019-12-20,"call",1.37
2019-11-02,31.799999,32,2019-12-20,"call",0.81
2019-11-02,31.799999,33,2019-12-20,"call",0.4
2019-11-02,31.799999,34,2019-12-20,"call",0.17
2019-11-02,31.799999,35,2019-12-20,"call",0.06
2019-11-02,31.799999,36,2019-12-20,"call",0.05
2019-11-02,31.799999,37,2019-12-20,"call",0.02
2019-11-02,31.799999,38,2019-12-20,"call",0.02
2019-11-02,31.799999,39,2019-12-20,"call",0.02
2019-11-02,31.799999,16,2019-12-20,"put",0.02
2019-11-02,31.799999,17,2019-12-20,"put",0.03
2019-11-02,31.799999,18,2019-12-20,"put",0.02
2019-11-02,31.799999,19,2019-12-20,"put",0.01
2019-11-02,31.799999,20,2019-12-20,"put",0.01
2019-11-02,31.799999,21,2019-12-20,"put",0.02
2019-11-02,31.799999,22,2019-12-20,"put",0.03
2019-11-02,31.799999,23,2019-12-20,"put",0.03
2019-11-02,31.799999,24,2019-12-20,"put",0.03
2019-11-02,31.799999,25,2019-12-20,"put",0.05
2019-11-02,31.799999,26,2019-12-20,"put",0.07
2019-11-02,31.799999,27,2019-12-20,"put",0.1
2019-11-02,31.799999,28,2019-12-20,"put",0.15
2019-11-02,31.799999,29,2019-12-20,"put",0.25
2019-11-02,31.799999,30,2019-12-20,"put",0.41
2019-11-02,31.799999,31,2019-12-20,"put",0.68
2019-11-02,31.799999,32,2019-12-20,"put",1.11
2019-11-02,31.799999,33,2019-12-20,"put",1.74
2019-11-02,31.799999,34,2019-12-20,"put",2.53
2019-11-02,31.799999,35,2019-12-20,"put",3.6
2019-11-02,31.799999,36,2019-12-20,"put",4.51
2019-11-02,31.799999,38,2019-12-20,"put",6.35
2019-11-02,31.799999,13,2020-01-17,"call",18.92
2019-11-02,31.799999,15,2020-01-17,"call",17.04
2019-11-02,31.799999,17,2020-01-17,"call",12.15
2019-11-02,31.799999,18,2020-01-17,"call",13.7
2019-11-02,31.799999,19,2020-01-17,"call",12.05
2019-11-02,31.799999,20,2020-01-17,"call",11.8
2019-11-02,31.799999,21,2020-01-17,"call",10.95
2019-11-02,31.799999,22,2020-01-17,"call",8.33
2019-11-02,31.799999,23,2020-01-17,"call",8.81
2019-11-02,31.799999,24,2020-01-17,"call",7.85
2019-11-02,31.799999,25,2020-01-17,"call",6.85
2019-11-02,31.799999,26,2020-01-17,"call",5.91
2019-11-02,31.799999,27,2020-01-17,"call",4.95
2019-11-02,31.799999,28,2020-01-17,"call",4.02
2019-11-02,31.799999,29,2020-01-17,"call",3.15
2019-11-02,31.799999,30,2020-01-17,"call",2.37
2019-11-02,31.799999,31,2020-01-17,"call",1.67
2019-11-02,31.799999,32,2020-01-17,"call",1.12
2019-11-02,31.799999,33,2020-01-17,"call",0.7
2019-11-02,31.799999,34,2020-01-17,"call",0.4
2019-11-02,31.799999,35,2020-01-17,"call",0.21
2019-11-02,31.799999,36,2020-01-17,"call",0.11
2019-11-02,31.799999,37,2020-01-17,"call",0.06
2019-11-02,31.799999,38,2020-01-17,"call",0.04
2019-11-02,31.799999,39,2020-01-17,"call",0.03
2019-11-02,31.799999,40,2020-01-17,"call",0.01
2019-11-02,31.799999,41,2020-01-17,"call",0.02
2019-11-02,31.799999,42,2020-01-17,"call",0.01
2019-11-02,31.799999,45,2020-01-17,"call",0.01
2019-11-02,31.799999,13,2020-01-17,"put",0.01
2019-11-02,31.799999,14,2020-01-17,"put",0.01
2019-11-02,31.799999,15,2020-01-17,"put",0.01
2019-11-02,31.799999,16,2020-01-17,"put",0.02
2019-11-02,31.799999,17,2020-01-17,"put",0.05
2019-11-02,31.799999,18,2020-01-17,"put",0.01
2019-11-02,31.799999,19,2020-01-17,"put",0.02
2019-11-02,31.799999,20,2020-01-17,"put",0.01
2019-11-02,31.799999,21,2020-01-17,"put",0.02
2019-11-02,31.799999,22,2020-01-17,"put",0.04
2019-11-02,31.799999,23,2020-01-17,"put",0.05
2019-11-02,31.799999,24,2020-01-17,"put",0.07
2019-11-02,31.799999,25,2020-01-17,"put",0.1
2019-11-02,31.799999,26,2020-01-17,"put",0.14
2019-11-02,31.799999,27,2020-01-17,"put",0.21
2019-11-02,31.799999,28,2020-01-17,"put",0.29
2019-11-02,31.799999,29,2020-01-17,"put",0.44
2019-11-02,31.799999,30,2020-01-17,"put",0.64
2019-11-02,31.799999,31,2020-01-17,"put",0.96
2019-11-02,31.799999,32,2020-01-17,"put",1.38
2019-11-02,31.799999,33,2020-01-17,"put",1.98
2019-11-02,31.799999,34,2020-01-17,"put",2.68
2019-11-02,31.799999,35,2020-01-17,"put",3.55
2019-11-02,31.799999,36,2020-01-17,"put",4.47
2019-11-02,31.799999,37,2020-01-17,"put",6.12
2019-11-02,31.799999,38,2020-01-17,"put",9.8
2019-11-02,31.799999,39,2020-01-17,"put",11
2019-11-02,31.799999,40,2020-01-17,"put",9
2019-11-02,31.799999,42,2020-01-17,"put",14.45
2019-11-02,31.799999,45,2020-01-17,"put",14.85
2019-11-02,31.799999,14,2020-02-21,"call",13.6
2019-11-02,31.799999,18,2020-02-21,"call",13.04
2019-11-02,31.799999,20,2020-02-21,"call",12.02
2019-11-02,31.799999,21,2020-02-21,"call",9.7
2019-11-02,31.799999,22,2020-02-21,"call",10.17
2019-11-02,31.799999,23,2020-02-21,"call",9.14
2019-11-02,31.799999,24,2020-02-21,"call",8.1
2019-11-02,31.799999,25,2020-02-21,"call",7.24
2019-11-02,31.799999,26,2020-02-21,"call",5.92
2019-11-02,31.799999,27,2020-02-21,"call",4.45
2019-11-02,31.799999,28,2020-02-21,"call",3.65
2019-11-02,31.799999,29,2020-02-21,"call",3.4
2019-11-02,31.799999,30,2020-02-21,"call",2.7
2019-11-02,31.799999,31,2020-02-21,"call",2.01
2019-11-02,31.799999,32,2020-02-21,"call",1.46
2019-11-02,31.799999,33,2020-02-21,"call",0.99
2019-11-02,31.799999,34,2020-02-21,"call",0.66
2019-11-02,31.799999,35,2020-02-21,"call",0.4
2019-11-02,31.799999,36,2020-02-21,"call",0.15
2019-11-02,31.799999,37,2020-02-21,"call",0.1
2019-11-02,31.799999,38,2020-02-21,"call",0.05
2019-11-02,31.799999,39,2020-02-21,"call",0.03
2019-11-02,31.799999,14,2020-02-21,"put",0.02
2019-11-02,31.799999,15,2020-02-21,"put",0.06
2019-11-02,31.799999,17,2020-02-21,"put",0.07
2019-11-02,31.799999,18,2020-02-21,"put",0.03
2019-11-02,31.799999,19,2020-02-21,"put",0.05
2019-11-02,31.799999,20,2020-02-21,"put",0.04
2019-11-02,31.799999,21,2020-02-21,"put",0.07
2019-11-02,31.799999,22,2020-02-21,"put",0.08
2019-11-02,31.799999,23,2020-02-21,"put",0.1
2019-11-02,31.799999,24,2020-02-21,"put",0.13
2019-11-02,31.799999,25,2020-02-21,"put",0.17
2019-11-02,31.799999,26,2020-02-21,"put",0.24
2019-11-02,31.799999,27,2020-02-21,"put",0.35
2019-11-02,31.799999,28,2020-02-21,"put",0.5
2019-11-02,31.799999,29,2020-02-21,"put",0.66
2019-11-02,31.799999,30,2020-02-21,"put",0.9
2019-11-02,31.799999,31,2020-02-21,"put",1.25
2019-11-02,31.799999,32,2020-02-21,"put",1.68
2019-11-02,31.799999,33,2020-02-21,"put",2.27
2019-11-02,31.799999,34,2020-02-21,"put",2.9
2019-11-02,31.799999,35,2020-02-21,"put",3.81
2019-11-02,31.799999,36,2020-02-21,"put",4.3
2019-11-02,31.799999,37,2020-02-21,"put",5.43
2019-11-02,31.799999,38,2020-02-21,"put",9.91
2019-11-02,31.799999,39,2020-02-21,"put",8.1
2019-11-02,31.799999,14,2020-03-20,"call",16.35
2019-11-02,31.799999,17,2020-03-20,"call",14.95
2019-11-02,31.799999,20,2020-03-20,"call",11.4
2019-11-02,31.799999,21,2020-03-20,"call",7.15
2019-11-02,31.799999,22,2020-03-20,"call",7.64
2019-11-02,31.799999,23,2020-03-20,"call",6.59
2019-11-02,31.799999,24,2020-03-20,"call",7.95
2019-11-02,31.799999,25,2020-03-20,"call",7.2
2019-11-02,31.799999,26,2020-03-20,"call",6.12
2019-11-02,31.799999,27,2020-03-20,"call",5.25
2019-11-02,31.799999,28,2020-03-20,"call",3.8
2019-11-02,31.799999,29,2020-03-20,"call",3.54
2019-11-02,31.799999,30,2020-03-20,"call",2.89
2019-11-02,31.799999,31,2020-03-20,"call",2.23
2019-11-02,31.799999,32,2020-03-20,"call",1.67
2019-11-02,31.799999,33,2020-03-20,"call",1.2
2019-11-02,31.799999,34,2020-03-20,"call",0.84
2019-11-02,31.799999,35,2020-03-20,"call",0.56
2019-11-02,31.799999,36,2020-03-20,"call",0.31
2019-11-02,31.799999,37,2020-03-20,"call",0.22
2019-11-02,31.799999,38,2020-03-20,"call",0.13
2019-11-02,31.799999,39,2020-03-20,"call",0.1
2019-11-02,31.799999,40,2020-03-20,"call",0.06
2019-11-02,31.799999,14,2020-03-20,"put",0.06
2019-11-02,31.799999,15,2020-03-20,"put",0.05
2019-11-02,31.799999,16,2020-03-20,"put",0.02
2019-11-02,31.799999,17,2020-03-20,"put",0.09
2019-11-02,31.799999,18,2020-03-20,"put",0.05
2019-11-02,31.799999,19,2020-03-20,"put",0.09
2019-11-02,31.799999,20,2020-03-20,"put",0.07
2019-11-02,31.799999,21,2020-03-20,"put",0.1
2019-11-02,31.799999,22,2020-03-20,"put",0.11
2019-11-02,31.799999,23,2020-03-20,"put",0.15
2019-11-02,31.799999,24,2020-03-20,"put",0.21
2019-11-02,31.799999,25,2020-03-20,"put",0.27
2019-11-02,31.799999,26,2020-03-20,"put",0.38
2019-11-02,31.799999,27,2020-03-20,"put",0.5
2019-11-02,31.799999,28,2020-03-20,"put",0.67
2019-11-02,31.799999,29,2020-03-20,"put",1.08
2019-11-02,31.799999,30,2020-03-20,"put",1.14
2019-11-02,31.799999,31,2020-03-20,"put",1.51
2019-11-02,31.799999,32,2020-03-20,"put",1.96
2019-11-02,31.799999,33,2020-03-20,"put",2.63
2019-11-02,31.799999,34,2020-03-20,"put",4.67
2019-11-02,31.799999,35,2020-03-20,"put",3.9
2019-11-02,31.799999,37,2020-03-20,"put",5.95
2019-11-02,31.799999,38,2020-03-20,"put",8
2019-11-02,31.799999,40,2020-03-20,"put",8.91
2019-11-02,31.799999,15,2020-05-15,"call",16.25
2019-11-02,31.799999,17,2020-05-15,"call",12.3
2019-11-02,31.799999,18,2020-05-15,"call",13.02
2019-11-02,31.799999,20,2020-05-15,"call",11.83
2019-11-02,31.799999,22,2020-05-15,"call",6.45
2019-11-02,31.799999,24,2020-05-15,"call",8.23
2019-11-02,31.799999,25,2020-05-15,"call",7.46
2019-11-02,31.799999,26,2020-05-15,"call",6.46
2019-11-02,31.799999,27,2020-05-15,"call",5.68
