"Start","S0","K","Tt","Type","P"
2019-11-02,193.619995,225,2019-11-08,"put",33.05
2019-11-02,193.619995,240,2019-11-08,"put",49.2
2019-11-02,193.619995,245,2019-11-08,"put",51.9
2019-11-02,193.619995,250,2019-11-08,"put",56.9
2019-11-02,193.619995,85,2019-11-15,"call",107.72
2019-11-02,193.619995,100,2019-11-15,"call",90.3
2019-11-02,193.619995,115,2019-11-15,"call",70.44
2019-11-02,193.619995,120,2019-11-15,"call",65.4
2019-11-02,193.619995,125,2019-11-15,"call",63.69
2019-11-02,193.619995,130,2019-11-15,"call",57.25
2019-11-02,193.619995,135,2019-11-15,"call",58.1
2019-11-02,193.619995,140,2019-11-15,"call",52.79
2019-11-02,193.619995,145,2019-11-15,"call",47.95
2019-11-02,193.619995,150,2019-11-15,"call",43
2019-11-02,193.619995,155,2019-11-15,"call",37.5
2019-11-02,193.619995,160,2019-11-15,"call",31.65
2019-11-02,193.619995,165,2019-11-15,"call",28.8
2019-11-02,193.619995,167.5,2019-11-15,"call",25.5
2019-11-02,193.619995,170,2019-11-15,"call",22.65
2019-11-02,193.619995,172.5,2019-11-15,"call",20.09
2019-11-02,193.619995,175,2019-11-15,"call",18.25
2019-11-02,193.619995,177.5,2019-11-15,"call",16.47
2019-11-02,193.619995,180,2019-11-15,"call",13.53
2019-11-02,193.619995,182.5,2019-11-15,"call",11.85
2019-11-02,193.619995,185,2019-11-15,"call",9.5
2019-11-02,193.619995,187.5,2019-11-15,"call",7.49
2019-11-02,193.619995,190,2019-11-15,"call",5.58
2019-11-02,193.619995,192.5,2019-11-15,"call",4.05
2019-11-02,193.619995,195,2019-11-15,"call",2.7
2019-11-02,193.619995,197.5,2019-11-15,"call",1.69
2019-11-02,193.619995,200,2019-11-15,"call",1.02
2019-11-02,193.619995,202.5,2019-11-15,"call",0.59
2019-11-02,193.619995,205,2019-11-15,"call",0.35
2019-11-02,193.619995,207.5,2019-11-15,"call",0.21
2019-11-02,193.619995,210,2019-11-15,"call",0.12
2019-11-02,193.619995,212.5,2019-11-15,"call",0.09
2019-11-02,193.619995,215,2019-11-15,"call",0.06
2019-11-02,193.619995,220,2019-11-15,"call",0.05
2019-11-02,193.619995,225,2019-11-15,"call",0.03
2019-11-02,193.619995,230,2019-11-15,"call",0.01
2019-11-02,193.619995,235,2019-11-15,"call",0.02
2019-11-02,193.619995,240,2019-11-15,"call",0.12
2019-11-02,193.619995,245,2019-11-15,"call",0.03
2019-11-02,193.619995,250,2019-11-15,"call",0.02
2019-11-02,193.619995,255,2019-11-15,"call",0.04
2019-11-02,193.619995,260,2019-11-15,"call",0.04
2019-11-02,193.619995,265,2019-11-15,"call",0.01
2019-11-02,193.619995,270,2019-11-15,"call",0.01
2019-11-02,193.619995,275,2019-11-15,"call",0.01
2019-11-02,193.619995,280,2019-11-15,"call",0.03
2019-11-02,193.619995,300,2019-11-15,"call",0.02
2019-11-02,193.619995,85,2019-11-15,"put",0.01
2019-11-02,193.619995,90,2019-11-15,"put",0.05
2019-11-02,193.619995,95,2019-11-15,"put",0.01
2019-11-02,193.619995,100,2019-11-15,"put",0.03
2019-11-02,193.619995,105,2019-11-15,"put",0.01
2019-11-02,193.619995,110,2019-11-15,"put",0.01
2019-11-02,193.619995,115,2019-11-15,"put",0.01
2019-11-02,193.619995,120,2019-11-15,"put",0.01
2019-11-02,193.619995,125,2019-11-15,"put",0.03
2019-11-02,193.619995,130,2019-11-15,"put",0.01
2019-11-02,193.619995,135,2019-11-15,"put",0.05
2019-11-02,193.619995,140,2019-11-15,"put",0.02
2019-11-02,193.619995,145,2019-11-15,"put",0.01
2019-11-02,193.619995,150,2019-11-15,"put",0.04
2019-11-02,193.619995,155,2019-11-15,"put",0.04
2019-11-02,193.619995,160,2019-11-15,"put",0.05
2019-11-02,193.619995,165,2019-11-15,"put",0.08
2019-11-02,193.619995,167.5,2019-11-15,"put",0.11
2019-11-02,193.619995,170,2019-11-15,"put",0.12
2019-11-02,193.619995,172.5,2019-11-15,"put",0.17
2019-11-02,193.619995,175,2019-11-15,"put",0.2
2019-11-02,193.619995,177.5,2019-11-15,"put",0.29
2019-11-02,193.619995,180,2019-11-15,"put",0.38
2019-11-02,193.619995,182.5,2019-11-15,"put",0.6
2019-11-02,193.619995,185,2019-11-15,"put",0.87
2019-11-02,193.619995,187.5,2019-11-15,"put",1.31
2019-11-02,193.619995,190,2019-11-15,"put",1.96
2019-11-02,193.619995,192.5,2019-11-15,"put",2.85
2019-11-02,193.619995,195,2019-11-15,"put",4.07
2019-11-02,193.619995,197.5,2019-11-15,"put",6.8
2019-11-02,193.619995,200,2019-11-15,"put",7.4
2019-11-02,193.619995,202.5,2019-11-15,"put",10.15
2019-11-02,193.619995,205,2019-11-15,"put",14.25
2019-11-02,193.619995,207.5,2019-11-15,"put",15.05
2019-11-02,193.619995,210,2019-11-15,"put",17.8
2019-11-02,193.619995,212.5,2019-11-15,"put",23.1
2019-11-02,193.619995,215,2019-11-15,"put",29.55
2019-11-02,193.619995,220,2019-11-15,"put",23
2019-11-02,193.619995,225,2019-11-15,"put",33.48
2019-11-02,193.619995,230,2019-11-15,"put",35.9
2019-11-02,193.619995,235,2019-11-15,"put",52.91
2019-11-02,193.619995,240,2019-11-15,"put",46.75
2019-11-02,193.619995,245,2019-11-15,"put",51.59
2019-11-02,193.619995,250,2019-11-15,"put",56.58
2019-11-02,193.619995,260,2019-11-15,"put",79.91
2019-11-02,193.619995,135,2019-11-22,"call",54.57
2019-11-02,193.619995,140,2019-11-22,"call",49.69
2019-11-02,193.619995,145,2019-11-22,"call",44.77
2019-11-02,193.619995,150,2019-11-22,"call",30.1
2019-11-02,193.619995,160,2019-11-22,"call",33.02
2019-11-02,193.619995,162.5,2019-11-22,"call",24.3
2019-11-02,193.619995,165,2019-11-22,"call",28
2019-11-02,193.619995,167.5,2019-11-22,"call",22.1
2019-11-02,193.619995,170,2019-11-22,"call",22
2019-11-02,193.619995,172.5,2019-11-22,"call",20.55
2019-11-02,193.619995,175,2019-11-22,"call",16
2019-11-02,193.619995,177.5,2019-11-22,"call",19
2019-11-02,193.619995,180,2019-11-22,"call",13.54
2019-11-02,193.619995,182.5,2019-11-22,"call",11.53
2019-11-02,193.619995,185,2019-11-22,"call",9.6
2019-11-02,193.619995,187.5,2019-11-22,"call",8.2
2019-11-02,193.619995,190,2019-11-22,"call",6.5
2019-11-02,193.619995,192.5,2019-11-22,"call",4.85
2019-11-02,193.619995,195,2019-11-22,"call",3.6
2019-11-02,193.619995,197.5,2019-11-22,"call",2.53
2019-11-02,193.619995,200,2019-11-22,"call",1.75
2019-11-02,193.619995,202.5,2019-11-22,"call",1.22
2019-11-02,193.619995,205,2019-11-22,"call",0.74
2019-11-02,193.619995,207.5,2019-11-22,"call",0.45
2019-11-02,193.619995,210,2019-11-22,"call",0.34
2019-11-02,193.619995,212.5,2019-11-22,"call",0.23
2019-11-02,193.619995,215,2019-11-22,"call",0.17
2019-11-02,193.619995,220,2019-11-22,"call",0.1
2019-11-02,193.619995,225,2019-11-22,"call",0.06
2019-11-02,193.619995,230,2019-11-22,"call",0.16
2019-11-02,193.619995,235,2019-11-22,"call",0.05
2019-11-02,193.619995,240,2019-11-22,"call",0.04
2019-11-02,193.619995,245,2019-11-22,"call",0.01
2019-11-02,193.619995,250,2019-11-22,"call",0.06
2019-11-02,193.619995,125,2019-11-22,"put",0.02
2019-11-02,193.619995,130,2019-11-22,"put",0.04
2019-11-02,193.619995,135,2019-11-22,"put",0.1
2019-11-02,193.619995,140,2019-11-22,"put",0.02
2019-11-02,193.619995,145,2019-11-22,"put",0.05
2019-11-02,193.619995,150,2019-11-22,"put",0.06
2019-11-02,193.619995,152.5,2019-11-22,"put",0.06
2019-11-02,193.619995,155,2019-11-22,"put",0.08
2019-11-02,193.619995,157.5,2019-11-22,"put",0.1
2019-11-02,193.619995,160,2019-11-22,"put",0.13
2019-11-02,193.619995,162.5,2019-11-22,"put",0.13
2019-11-02,193.619995,165,2019-11-22,"put",0.17
2019-11-02,193.619995,167.5,2019-11-22,"put",0.19
2019-11-02,193.619995,170,2019-11-22,"put",0.26
2019-11-02,193.619995,172.5,2019-11-22,"put",0.36
2019-11-02,193.619995,175,2019-11-22,"put",0.4
2019-11-02,193.619995,177.5,2019-11-22,"put",0.57
2019-11-02,193.619995,180,2019-11-22,"put",0.88
2019-11-02,193.619995,182.5,2019-11-22,"put",1.01
2019-11-02,193.619995,185,2019-11-22,"put",1.6
2019-11-02,193.619995,187.5,2019-11-22,"put",2.01
2019-11-02,193.619995,190,2019-11-22,"put",2.72
2019-11-02,193.619995,192.5,2019-11-22,"put",3.7
2019-11-02,193.619995,195,2019-11-22,"put",5.3
2019-11-02,193.619995,197.5,2019-11-22,"put",8.2
2019-11-02,193.619995,200,2019-11-22,"put",8.5
2019-11-02,193.619995,202.5,2019-11-22,"put",10.7
2019-11-02,193.619995,205,2019-11-22,"put",13.35
2019-11-02,193.619995,207.5,2019-11-22,"put",14.16
2019-11-02,193.619995,210,2019-11-22,"put",17.35
2019-11-02,193.619995,212.5,2019-11-22,"put",23.05
2019-11-02,193.619995,140,2019-11-29,"call",49.15
2019-11-02,193.619995,150,2019-11-29,"call",38.35
2019-11-02,193.619995,155,2019-11-29,"call",30.42
2019-11-02,193.619995,157.5,2019-11-29,"call",30
2019-11-02,193.619995,160,2019-11-29,"call",34.55
2019-11-02,193.619995,165,2019-11-29,"call",27.85
2019-11-02,193.619995,167.5,2019-11-29,"call",21.53
2019-11-02,193.619995,170,2019-11-29,"call",20.98
2019-11-02,193.619995,172.5,2019-11-29,"call",20.2
2019-11-02,193.619995,175,2019-11-29,"call",19.6
2019-11-02,193.619995,177.5,2019-11-29,"call",15.35
2019-11-02,193.619995,180,2019-11-29,"call",12.75
2019-11-02,193.619995,182.5,2019-11-29,"call",11.95
2019-11-02,193.619995,185,2019-11-29,"call",10.15
2019-11-02,193.619995,187.5,2019-11-29,"call",8.25
2019-11-02,193.619995,190,2019-11-29,"call",6.9
2019-11-02,193.619995,192.5,2019-11-29,"call",5.5
2019-11-02,193.619995,195,2019-11-29,"call",4.14
2019-11-02,193.619995,197.5,2019-11-29,"call",3
2019-11-02,193.619995,200,2019-11-29,"call",2.19
2019-11-02,193.619995,202.5,2019-11-29,"call",1.56
2019-11-02,193.619995,205,2019-11-29,"call",1.01
2019-11-02,193.619995,207.5,2019-11-29,"call",0.63
2019-11-02,193.619995,210,2019-11-29,"call",0.48
2019-11-02,193.619995,212.5,2019-11-29,"call",0.32
2019-11-02,193.619995,215,2019-11-29,"call",0.26
2019-11-02,193.619995,217.5,2019-11-29,"call",0.19
2019-11-02,193.619995,220,2019-11-29,"call",0.15
2019-11-02,193.619995,222.5,2019-11-29,"call",0.2
2019-11-02,193.619995,225,2019-11-29,"call",0.1
2019-11-02,193.619995,230,2019-11-29,"call",0.08
2019-11-02,193.619995,235,2019-11-29,"call",0.07
2019-11-02,193.619995,240,2019-11-29,"call",0.03
2019-11-02,193.619995,245,2019-11-29,"call",0.05
2019-11-02,193.619995,250,2019-11-29,"call",0.08
2019-11-02,193.619995,125,2019-11-29,"put",0.04
2019-11-02,193.619995,130,2019-11-29,"put",0.03
2019-11-02,193.619995,135,2019-11-29,"put",0.03
2019-11-02,193.619995,140,2019-11-29,"put",0.11
2019-11-02,193.619995,145,2019-11-29,"put",0.05
2019-11-02,193.619995,150,2019-11-29,"put",0.07
2019-11-02,193.619995,155,2019-11-29,"put",0.12
2019-11-02,193.619995,157.5,2019-11-29,"put",0.12
2019-11-02,193.619995,160,2019-11-29,"put",0.15
2019-11-02,193.619995,162.5,2019-11-29,"put",0.17
2019-11-02,193.619995,165,2019-11-29,"put",0.24
2019-11-02,193.619995,167.5,2019-11-29,"put",0.37
2019-11-02,193.619995,170,2019-11-29,"put",0.37
2019-11-02,193.619995,172.5,2019-11-29,"put",0.6
2019-11-02,193.619995,175,2019-11-29,"put",0.63
2019-11-02,193.619995,177.5,2019-11-29,"put",0.73
2019-11-02,193.619995,180,2019-11-29,"put",1.09
2019-11-02,193.619995,182.5,2019-11-29,"put",1.46
2019-11-02,193.619995,185,2019-11-29,"put",1.8
2019-11-02,193.619995,187.5,2019-11-29,"put",2.6
2019-11-02,193.619995,190,2019-11-29,"put",3.69
2019-11-02,193.619995,192.5,2019-11-29,"put",4.65
2019-11-02,193.619995,195,2019-11-29,"put",5.91
2019-11-02,193.619995,197.5,2019-11-29,"put",8.29
2019-11-02,193.619995,200,2019-11-29,"put",9.38
2019-11-02,193.619995,202.5,2019-11-29,"put",12.67
2019-11-02,193.619995,205,2019-11-29,"put",14.81
2019-11-02,193.619995,207.5,2019-11-29,"put",15.9
2019-11-02,193.619995,210,2019-11-29,"put",16.95
2019-11-02,193.619995,212.5,2019-11-29,"put",19.55
2019-11-02,193.619995,215,2019-11-29,"put",25.65
2019-11-02,193.619995,160,2019-12-06,"call",33.22
2019-11-02,193.619995,162.5,2019-12-06,"call",26.4
2019-11-02,193.619995,165,2019-12-06,"call",26.38
2019-11-02,193.619995,167.5,2019-12-06,"call",27.2
2019-11-02,193.619995,170,2019-12-06,"call",24.61
2019-11-02,193.619995,172.5,2019-12-06,"call",20.9
2019-11-02,193.619995,175,2019-12-06,"call",17.7
2019-11-02,193.619995,177.5,2019-12-06,"call",16.78
2019-11-02,193.619995,180,2019-12-06,"call",15.5
2019-11-02,193.619995,182.5,2019-12-06,"call",12.3
2019-11-02,193.619995,185,2019-12-06,"call",11
2019-11-02,193.619995,187.5,2019-12-06,"call",9.25
2019-11-02,193.619995,190,2019-12-06,"call",7.65
2019-11-02,193.619995,192.5,2019-12-06,"call",6
2019-11-02,193.619995,195,2019-12-06,"call",4.85
2019-11-02,193.619995,197.5,2019-12-06,"call",3.63
2019-11-02,193.619995,200,2019-12-06,"call",2.65
2019-11-02,193.619995,202.5,2019-12-06,"call",2.01
2019-11-02,193.619995,205,2019-12-06,"call",1.39
2019-11-02,193.619995,207.5,2019-12-06,"call",1.03
2019-11-02,193.619995,210,2019-12-06,"call",0.73
2019-11-02,193.619995,215,2019-12-06,"call",0.37
2019-11-02,193.619995,220,2019-12-06,"call",0.21
2019-11-02,193.619995,225,2019-12-06,"call",0.15
2019-11-02,193.619995,230,2019-12-06,"call",0.15
2019-11-02,193.619995,235,2019-12-06,"call",0.2
2019-11-02,193.619995,250,2019-12-06,"call",0.1
2019-11-02,193.619995,130,2019-12-06,"put",0.08
2019-11-02,193.619995,150,2019-12-06,"put",0.13
2019-11-02,193.619995,155,2019-12-06,"put",0.19
2019-11-02,193.619995,160,2019-12-06,"put",0.26
2019-11-02,193.619995,162.5,2019-12-06,"put",0.37
2019-11-02,193.619995,165,2019-12-06,"put",0.36
2019-11-02,193.619995,167.5,2019-12-06,"put",0.48
2019-11-02,193.619995,170,2019-12-06,"put",0.34
2019-11-02,193.619995,172.5,2019-12-06,"put",0.71
2019-11-02,193.619995,175,2019-12-06,"put",0.68
2019-11-02,193.619995,177.5,2019-12-06,"put",1.14
2019-11-02,193.619995,180,2019-12-06,"put",1.5
2019-11-02,193.619995,182.5,2019-12-06,"put",2.1
2019-11-02,193.619995,185,2019-12-06,"put",2.6
2019-11-02,193.619995,187.5,2019-12-06,"put",3.47
2019-11-02,193.619995,190,2019-12-06,"put",4.25
2019-11-02,193.619995,192.5,2019-12-06,"put",6.2
2019-11-02,193.619995,195,2019-12-06,"put",7.5
2019-11-02,193.619995,197.5,2019-12-06,"put",8.4
2019-11-02,193.619995,200,2019-12-06,"put",8.58
2019-11-02,193.619995,202.5,2019-12-06,"put",11.3
2019-11-02,193.619995,205,2019-12-06,"put",14.4
2019-11-02,193.619995,207.5,2019-12-06,"put",21.3
2019-11-02,193.619995,210,2019-12-06,"put",22.45
2019-11-02,193.619995,215,2019-12-06,"put",25.45
2019-11-02,193.619995,170,2019-12-13,"call",24.19
2019-11-02,193.619995,177.5,2019-12-13,"call",17.47
2019-11-02,193.619995,180,2019-12-13,"call",14.95
2019-11-02,193.619995,182.5,2019-12-13,"call",13.15
2019-11-02,193.619995,187.5,2019-12-13,"call",9.38
2019-11-02,193.619995,190,2019-12-13,"call",7.9
2019-11-02,193.619995,197.5,2019-12-13,"call",4.25
2019-11-02,193.619995,200,2019-12-13,"call",3.25
2019-11-02,193.619995,202.5,2019-12-13,"call",2.21
2019-11-02,193.619995,205,2019-12-13,"call",1.67
2019-11-02,193.619995,210,2019-12-13,"call",0.95
2019-11-02,193.619995,220,2019-12-13,"call",0.35
2019-11-02,193.619995,165,2019-12-13,"put",0.51
2019-11-02,193.619995,172.5,2019-12-13,"put",0.94
2019-11-02,193.619995,175,2019-12-13,"put",1.2
2019-11-02,193.619995,177.5,2019-12-13,"put",1.61
2019-11-02,193.619995,180,2019-12-13,"put",1.94
2019-11-02,193.619995,182.5,2019-12-13,"put",2.57
2019-11-02,193.619995,187.5,2019-12-13,"put",3.97
2019-11-02,193.619995,190,2019-12-13,"put",5.4
2019-11-02,193.619995,5,2019-12-20,"call",182.69
2019-11-02,193.619995,10,2019-12-20,"call",176.7
2019-11-02,193.619995,15,2019-12-20,"call",157.9
2019-11-02,193.619995,20,2019-12-20,"call",151.25
2019-11-02,193.619995,25,2019-12-20,"call",146.85
2019-11-02,193.619995,30,2019-12-20,"call",153.43
2019-11-02,193.619995,35,2019-12-20,"call",127.75
2019-11-02,193.619995,40,2019-12-20,"call",109.15
2019-11-02,193.619995,45,2019-12-20,"call",123.7
2019-11-02,193.619995,50,2019-12-20,"call",142
2019-11-02,193.619995,55,2019-12-20,"call",137.3
2019-11-02,193.619995,60,2019-12-20,"call",132.2
2019-11-02,193.619995,65,2019-12-20,"call",124.78
2019-11-02,193.619995,70,2019-12-20,"call",120
2019-11-02,193.619995,75,2019-12-20,"call",114.75
2019-11-02,193.619995,80,2019-12-20,"call",111.5
2019-11-02,193.619995,85,2019-12-20,"call",116.6
2019-11-02,193.619995,90,2019-12-20,"call",99.15
2019-11-02,193.619995,95,2019-12-20,"call",93.38
2019-11-02,193.619995,100,2019-12-20,"call",93.9
2019-11-02,193.619995,105,2019-12-20,"call",76.69
2019-11-02,193.619995,110,2019-12-20,"call",77.25
2019-11-02,193.619995,115,2019-12-20,"call",70.75
2019-11-02,193.619995,120,2019-12-20,"call",73
2019-11-02,193.619995,125,2019-12-20,"call",68
2019-11-02,193.619995,130,2019-12-20,"call",65.61
2019-11-02,193.619995,135,2019-12-20,"call",58.43
2019-11-02,193.619995,140,2019-12-20,"call",53.11
2019-11-02,193.619995,145,2019-12-20,"call",47.46
2019-11-02,193.619995,150,2019-12-20,"call",44.05
2019-11-02,193.619995,155,2019-12-20,"call",38.12
2019-11-02,193.619995,160,2019-12-20,"call",33.05
2019-11-02,193.619995,165,2019-12-20,"call",28.85
2019-11-02,193.619995,170,2019-12-20,"call",24.35
2019-11-02,193.619995,175,2019-12-20,"call",19.75
2019-11-02,193.619995,180,2019-12-20,"call",16
2019-11-02,193.619995,185,2019-12-20,"call",12.3
2019-11-02,193.619995,190,2019-12-20,"call",9
2019-11-02,193.619995,195,2019-12-20,"call",6.2
2019-11-02,193.619995,200,2019-12-20,"call",3.95
2019-11-02,193.619995,205,2019-12-20,"call",2.4
2019-11-02,193.619995,210,2019-12-20,"call",1.4
2019-11-02,193.619995,215,2019-12-20,"call",0.75
2019-11-02,193.619995,220,2019-12-20,"call",0.48
2019-11-02,193.619995,225,2019-12-20,"call",0.31
2019-11-02,193.619995,230,2019-12-20,"call",0.21
2019-11-02,193.619995,235,2019-12-20,"call",0.14
2019-11-02,193.619995,240,2019-12-20,"call",0.09
2019-11-02,193.619995,245,2019-12-20,"call",0.08
2019-11-02,193.619995,250,2019-12-20,"call",0.06
2019-11-02,193.619995,255,2019-12-20,"call",0.05
2019-11-02,193.619995,260,2019-12-20,"call",0.03
2019-11-02,193.619995,265,2019-12-20,"call",0.02
2019-11-02,193.619995,270,2019-12-20,"call",0.01
2019-11-02,193.619995,275,2019-12-20,"call",0.01
2019-11-02,193.619995,280,2019-12-20,"call",0.01
2019-11-02,193.619995,285,2019-12-20,"call",0.01
2019-11-02,193.619995,290,2019-12-20,"call",0.01
2019-11-02,193.619995,295,2019-12-20,"call",0.01
2019-11-02,193.619995,300,2019-12-20,"call",0.01
2019-11-02,193.619995,310,2019-12-20,"call",0.03
2019-11-02,193.619995,320,2019-12-20,"call",0.01
2019-11-02,193.619995,5,2019-12-20,"put",0.04
2019-11-02,193.619995,10,2019-12-20,"put",0.04
2019-11-02,193.619995,15,2019-12-20,"put",0.05
2019-11-02,193.619995,20,2019-12-20,"put",0.02
2019-11-02,193.619995,25,2019-12-20,"put",0.02
2019-11-02,193.619995,30,2019-12-20,"put",0.1
2019-11-02,193.619995,35,2019-12-20,"put",0.02
2019-11-02,193.619995,40,2019-12-20,"put",0.02
2019-11-02,193.619995,45,2019-12-20,"put",0.01
2019-11-02,193.619995,50,2019-12-20,"put",0.01
2019-11-02,193.619995,55,2019-12-20,"put",0.01
2019-11-02,193.619995,60,2019-12-20,"put",0.03
2019-11-02,193.619995,65,2019-12-20,"put",0.01
2019-11-02,193.619995,70,2019-12-20,"put",0.01
2019-11-02,193.619995,75,2019-12-20,"put",0.01
2019-11-02,193.619995,80,2019-12-20,"put",0.03
2019-11-02,193.619995,85,2019-12-20,"put",0.01
2019-11-02,193.619995,90,2019-12-20,"put",0.01
2019-11-02,193.619995,95,2019-12-20,"put",0.01
2019-11-02,193.619995,100,2019-12-20,"put",0.01
2019-11-02,193.619995,105,2019-12-20,"put",0.02
2019-11-02,193.619995,110,2019-12-20,"put",0.02
2019-11-02,193.619995,115,2019-12-20,"put",0.02
2019-11-02,193.619995,120,2019-12-20,"put",0.03
2019-11-02,193.619995,125,2019-12-20,"put",0.05
2019-11-02,193.619995,130,2019-12-20,"put",0.06
2019-11-02,193.619995,135,2019-12-20,"put",0.08
2019-11-02,193.619995,140,2019-12-20,"put",0.1
2019-11-02,193.619995,145,2019-12-20,"put",0.13
2019-11-02,193.619995,150,2019-12-20,"put",0.18
2019-11-02,193.619995,155,2019-12-20,"put",0.25
2019-11-02,193.619995,160,2019-12-20,"put",0.4
2019-11-02,193.619995,165,2019-12-20,"put",0.56
2019-11-02,193.619995,170,2019-12-20,"put",0.88
2019-11-02,193.619995,175,2019-12-20,"put",1.4
2019-11-02,193.619995,180,2019-12-20,"put",2.18
2019-11-02,193.619995,185,2019-12-20,"put",3.32
2019-11-02,193.619995,190,2019-12-20,"put",4.95
2019-11-02,193.619995,195,2019-12-20,"put",7.15
2019-11-02,193.619995,200,2019-12-20,"put",10
2019-11-02,193.619995,205,2019-12-20,"put",13.53
2019-11-02,193.619995,210,2019-12-20,"put",19.65
2019-11-02,193.619995,215,2019-12-20,"put",23.05
2019-11-02,193.619995,220,2019-12-20,"put",28.13
2019-11-02,193.619995,225,2019-12-20,"put",32.15
2019-11-02,193.619995,230,2019-12-20,"put",44.6
2019-11-02,193.619995,235,2019-12-20,"put",47.45
2019-11-02,193.619995,240,2019-12-20,"put",57.61
2019-11-02,193.619995,245,2019-12-20,"put",55.66
2019-11-02,193.619995,250,2019-12-20,"put",49.49
2019-11-02,193.619995,255,2019-12-20,"put",64.57
2019-11-02,193.619995,260,2019-12-20,"put",63.5
2019-11-02,193.619995,270,2019-12-20,"put",108.45
2019-11-02,193.619995,275,2019-12-20,"put",92.35
2019-11-02,193.619995,280,2019-12-20,"put",118.77
2019-11-02,193.619995,290,2019-12-20,"put",129.35
2019-11-02,193.619995,300,2019-12-20,"put",124
2019-11-02,193.619995,310,2019-12-20,"put",147.81
2019-11-02,193.619995,320,2019-12-20,"put",182.9
